,abstract_id,sentence_index,synonym_tokens,original_tokens,attack_successful,num_changed,divergence,token_index,num_queries,changed_sentences,num_entities_changed,synonym_prob,semantic_sim,attack_type,type,num_changes_in_pred,comp_mode
670,29862619,21,,,False,,,,,,,,,,,,
671,29862619,22,metformine,metformin,,1,,28,1,,,,,,CHEMICAL,,class_change
672,29862619,22,product containing sitagliptin,sitagliptin,False,2,7.816413017280865e-06,32,2,,,,,,CHEMICAL,0.0,class_change
673,29862619,23,,,False,,,,,,,,,,,,
674,29862619,24,,,False,,,,,,,,,,,,
675,29862619,25,,,False,,,,,,,,,,,,
676,29862619,33,,,False,,,,,,,,,,,,
677,29862619,26,,,False,,,,,,,,,,,,
678,29862619,27,,,False,,,,,,,,,,,,
679,29862619,28,,,False,,,,,,,,,,,,
680,29862619,29,,,False,,,,,,,,,,,,
681,29862619,31,metformine,metformin,,1,,13,1,,,,,,CHEMICAL,,class_change
682,29862619,31,product containing sitagliptin,sitagliptin,True,2,4.232034825690789e-06,17,2,,,,,,CHEMICAL,2.0,class_change
683,17404349,0,,,False,,,,,,,,,,,,
684,17404349,1,,,False,,,,,,,,,,,,
685,17404349,2,exenatide synthetic,exenatide,,1,,4,1,,,,,,CHEMICAL,,class_change
686,17404349,2,thiazolidinedione product,thiazolidinedione,,2,,11,2,,,,,,CHEMICAL,,class_change
687,17404349,2,diabetes type 2,diabetes,False,3,0.00018326057761441916,28,3,,,,,,DISEASE,0.0,class_change
688,17404349,3,,,False,,,,,,,,,,,,
689,17404349,4,,,False,,,,,,,,,,,,
690,17404349,11,exenatide synthetic,exenatide,,1,,2,1,,,,,,CHEMICAL,,class_change
691,17404349,11,metformine,metformin,,2,,13,2,,,,,,CHEMICAL,,class_change
692,17404349,11,sulphonylurea,sulfonylureas,,3,,17,3,,,,,,CHEMICAL,,class_change
693,17404349,11,diabetes type 2,diabetes,False,4,8.89412040123716e-05,26,4,,,,,,DISEASE,0.0,class_change
694,17404349,12,glitazones,thiazolidinediones,,1,,0,1,,,,,,CHEMICAL,,class_change
695,17404349,12,exenatide synthetic,exenatide,False,2,0.0002532901125960052,18,2,,,,,,CHEMICAL,0.0,class_change
696,17404349,13,exenatide synthetic,exenatide,False,1,9.615082672098652e-05,7,1,,,,,,CHEMICAL,0,class_change
697,17404349,14,,,False,,,,,,,,,,,,
698,17404349,15,,,False,,,,,,,,,,,,
699,17404349,16,exenatide synthetic,exenatide,,1,,4,1,,,,,,CHEMICAL,,class_change
700,17404349,16,metformine,metformin,False,2,0.00012510712258517742,44,2,,,,,,CHEMICAL,0.0,class_change
701,17404349,17,,,False,,,,,,,,,,,,
702,17404349,18,exenatide synthetic,exenatide,,1,,13,1,,,,,,CHEMICAL,,class_change
703,17404349,18,metformine,metformin,False,2,0.007532747928053141,33,2,,,,,,CHEMICAL,0.0,class_change
704,17404349,19,,,False,,,,,,,,,,,,
705,17404349,20,,,False,,,,,,,,,,,,
706,17404349,21,exenatide synthetic,exenatide,False,1,0.00014915298379492015,2,1,,,,,,CHEMICAL,0,class_change
707,17404349,22,exenatide synthetic,exenatide,False,1,0.0001195529694086872,6,1,,,,,,CHEMICAL,0,class_change
708,17404349,23,exenatide synthetic,exenatide,,1,,2,1,,,,,,CHEMICAL,,class_change
709,17404349,23,nauseas,nausea,,2,,19,2,,,,,,DISEASE,,class_change
710,17404349,23,symptoms vomiting,vomiting,False,3,0.0009206522372551262,41,3,,,,,,DISEASE,0.0,class_change
711,17404349,24,nauseas,nausea,,1,,11,1,,,,,,DISEASE,,class_change
712,17404349,24,symptoms vomiting,vomiting,False,2,7.108029967639595e-05,17,2,,,,,,DISEASE,0.0,class_change
713,17404349,25,sulphonylurea,sulfonylureas,False,1,2.2689321212965297e-06,8,1,,,,,,CHEMICAL,0,class_change
714,17404349,27,exenatide synthetic,exenatide,False,1,9.759173735801596e-06,10,1,,,,,,CHEMICAL,0,class_change
715,17404349,28,exenatide synthetic,exenatide,,1,,2,1,,,,,,CHEMICAL,,class_change
716,17404349,28,symptoms gastrointestinal,gastrointestinal symptoms,,2,,21,2,,,,,,DISEASE,,class_change
717,17404349,28,diabetes type 2,diabetes,False,3,3.6034245567861944e-05,35,3,,,,,,DISEASE,0.0,class_change
718,17404349,30,exenatide synthetic,exenatide,False,1,5.3911126087768935e-06,4,1,,,,,,CHEMICAL,0,class_change
719,17404349,31,,,False,,,,,,,,,,,,
720,12734781,0,,,False,,,,,,,,,,,,
721,12734781,1,,,False,,,,,,,,,,,,
722,12734781,2,insulin glargine human,glargine,,1,,14,1,,,,,,CHEMICAL,,class_change
723,12734781,2,diabetes type 2,diabetes,False,2,0.000178548987605609,33,2,,,,,,DISEASE,0.0,class_change
724,12734781,3,,,False,,,,,,,,,,,,
725,12734781,4,insulin glargine human,glargine,,1,,33,1,,,,,,CHEMICAL,,class_change
726,12734781,4,diabetes type 2,diabetes,False,2,2.6071404136018828e-05,71,2,,,,,,DISEASE,0.0,class_change
727,12734781,5,diabetes type 2,diabetes,,1,,19,1,,,,,,DISEASE,,class_change
728,12734781,5,insulin glargine human,glargine,False,2,6.175891030579805e-05,34,2,,,,,,CHEMICAL,0.0,class_change
729,12734781,6,,,False,,,,,,,,,,,,
730,12734781,7,insulin glargine human,glargine,,1,,36,1,,,,,,CHEMICAL,,class_change
731,12734781,7,insulin glargine human,glargine,True,2,0.029211413115262985,91,2,,,,,,CHEMICAL,4.0,class_change
732,12734781,8,insulin glargine human,glargine,False,1,1.0289804777130485e-05,18,1,,,,,,CHEMICAL,0,class_change
733,12734781,9,insulin glargine human,glargine,True,1,0.00014342227950692177,37,1,,,,,,CHEMICAL,1,class_change
734,12734781,10,,,False,,,,,,,,,,,,
735,12734781,12,diabetes type 2,diabetes,False,1,2.3368406232293637e-07,31,1,,,,,,DISEASE,0,class_change
736,12734781,13,,,False,,,,,,,,,,,,
737,28547998,0,,,False,,,,,,,,,,,,
738,28547998,1,,,False,,,,,,,,,,,,
739,28547998,3,metformine,metformin,False,1,1.2348609743639827e-05,40,1,,,,,,CHEMICAL,0,class_change
740,28547998,4,,,False,,,,,,,,,,,,
741,28547998,5,,,False,,,,,,,,,,,,
742,28547998,6,,,False,,,,,,,,,,,,
743,28547998,7,,,False,,,,,,,,,,,,
744,28547998,8,metformine,metformin,False,1,5.419977242127061e-06,36,1,,,,,,CHEMICAL,0,class_change
745,28547998,9,metformine,metformin,False,1,9.398192560183816e-06,22,1,,,,,,CHEMICAL,0,class_change
746,28547998,10,,,False,,,,,,,,,,,,
747,28547998,11,,,False,,,,,,,,,,,,
748,28547998,12,,,False,,,,,,,,,,,,
749,28547998,13,,,False,,,,,,,,,,,,
750,28547998,14,,,False,,,,,,,,,,,,
751,28547998,15,,,False,,,,,,,,,,,,
752,28547998,16,metformine,metformin,False,1,1.411328184985905e-06,1,1,,,,,,CHEMICAL,0,class_change
753,28547998,17,,,False,,,,,,,,,,,,
754,23039321,0,,,False,,,,,,,,,,,,
755,23039321,1,,,False,,,,,,,,,,,,
756,23039321,3,vildagliptin product,vildagliptin,,1,,8,1,,,,,,CHEMICAL,,class_change
757,23039321,3,metformine,metformin,,2,,21,2,,,,,,CHEMICAL,,class_change
758,23039321,3,t2dm - diabetes mellitus type 2,diabetes mellitus,True,3,0.001985596027225256,30,3,,,,,,DISEASE,2.0,class_change
759,23039321,4,,,False,,,,,,,,,,,,
760,23039321,5,vildagliptin product,vildagliptin,,1,,26,1,,,,,,CHEMICAL,,class_change
761,23039321,5,t2dm - diabetes mellitus type 2,diabetes mellitus,True,2,0.0019071567803621292,45,2,,,,,,DISEASE,2.0,class_change
762,23039321,6,metformine,metformin,False,1,3.6084366001887247e-06,39,1,,,,,,CHEMICAL,0,class_change
763,23039321,7,vildagliptin product,vildagliptin,True,1,0.00826137326657772,4,1,,,,,,CHEMICAL,1,class_change
764,23039321,8,vildagliptin product,vildagliptin,True,1,0.0004630414769053459,12,1,,,,,,CHEMICAL,1,class_change
765,23039321,9,vildagliptin product,vildagliptin,,1,,25,1,,,,,,CHEMICAL,,class_change
766,23039321,9,metformine,metformin,,2,,78,2,,,,,,CHEMICAL,,class_change
767,23039321,9,metformine,metformin,True,3,0.00023639264691155404,102,3,,,,,,CHEMICAL,1.0,class_change
768,23039321,10,vildagliptin product,vildagliptin,,1,,0,1,,,,,,CHEMICAL,,class_change
769,23039321,10,gains weight,weight gain,False,2,0.00011909549357369542,60,2,,,,,,DISEASE,0.0,class_change
770,23039321,11,,,False,,,,,,,,,,,,
771,23039321,12,vildagliptin product,vildagliptin,,1,,2,1,,,,,,CHEMICAL,,class_change
772,23039321,12,metformine,metformin,False,2,1.763680120347999e-05,35,2,,,,,,CHEMICAL,0.0,class_change
773,23039321,13,vildagliptin product,vildagliptin,False,1,8.53542223921977e-06,0,1,,,,,,CHEMICAL,0,class_change
774,23039321,14,,,False,,,,,,,,,,,,
775,23039321,15,,,False,,,,,,,,,,,,
776,17157112,0,,,False,,,,,,,,,,,,
777,17157112,1,,,False,,,,,,,,,,,,
778,17157112,2,product containing sitagliptin,sitagliptin,,1,,16,1,,,,,,CHEMICAL,,class_change
779,17157112,2,pioglitazone product,pioglitazone,,2,,25,2,,,,,,CHEMICAL,,class_change
780,17157112,2,diabetes type 2,diabetes,False,3,0.0,36,3,,,,,,DISEASE,0.0,class_change
781,17157112,3,,,False,,,,,,,,,,,,
782,17157112,4,,,False,,,,,,,,,,,,
783,17157112,5,product containing sitagliptin,sitagliptin,,1,,21,1,,,,,,CHEMICAL,,class_change
784,17157112,5,pioglitazone product,pioglitazone,,2,,30,2,,,,,,CHEMICAL,,class_change
785,17157112,5,pioglitazone product,pioglitazone,False,3,0.0,87,3,,,,,,CHEMICAL,0.0,class_change
786,17157112,6,,,False,,,,,,,,,,,,
787,17157112,9,pioglitazone product,pioglitazone,,1,,11,1,,,,,,CHEMICAL,,class_change
788,17157112,9,pioglitazone product,pioglitazone,False,2,0.0,35,2,,,,,,CHEMICAL,0.0,class_change
789,17157112,10,,,False,,,,,,,,,,,,
790,17157112,11,pioglitazone product,pioglitazone,True,1,0.00010971898154821247,5,1,,,,,,CHEMICAL,1,class_change
791,17157112,12,pioglitazone product,pioglitazone,True,1,3.6590095987776294e-05,14,1,,,,,,CHEMICAL,1,class_change
792,17157112,13,product containing sitagliptin,sitagliptin,True,1,0.1917964518070221,12,1,,,,,,CHEMICAL,26,class_change
793,17157112,14,,,False,,,,,,,,,,,,
794,17157112,15,metformine,metformin,False,1,4.323090365687676e-07,98,1,,,,,,CHEMICAL,0,class_change
795,17157112,16,product containing sitagliptin,sitagliptin,True,1,0.0002318608167115599,13,1,,,,,,CHEMICAL,2,class_change
796,17157112,17,product containing sitagliptin,sitagliptin,True,1,0.00011145436292281374,22,1,,,,,,CHEMICAL,2,class_change
797,17157112,18,product containing sitagliptin,sitagliptin,,1,,4,1,,,,,,CHEMICAL,,class_change
798,17157112,18,pioglitazone product,pioglitazone,True,2,0.0003637171466834843,12,2,,,,,,CHEMICAL,2.0,class_change
799,17157112,19,,,False,,,,,,,,,,,,
800,17157112,20,,,False,,,,,,,,,,,,
801,17157112,21,product containing sitagliptin,sitagliptin,False,1,0.0003188178816344589,21,1,,,,,,CHEMICAL,0,class_change
802,17157112,22,product containing sitagliptin,sitagliptin,False,1,0.002578343963250518,0,1,,,,,,CHEMICAL,0,class_change
803,17157112,23,,,False,,,,,,,,,,,,
804,28483786,0,,,False,,,,,,,,,,,,
805,28483786,1,,,False,,,,,,,,,,,,
806,28483786,3,aspart insulin,aspart,False,1,0.0,6,1,,,,,,CHEMICAL,0,class_change
807,28483786,4,,,False,,,,,,,,,,,,
808,28483786,5,,,False,,,,,,,,,,,,
809,28483786,6,,,False,,,,,,,,,,,,
810,28483786,7,,,False,,,,,,,,,,,,
811,28483786,8,,,False,,,,,,,,,,,,
812,28483786,9,,,False,,,,,,,,,,,,
813,28483786,10,,,False,,,,,,,,,,,,
814,28483786,15,aspart insulin,aspart,False,1,0.0,41,1,,,,,,CHEMICAL,0,class_change
815,28483786,16,,,False,,,,,,,,,,,,
816,28483786,17,insulin glargine human,glargine,,1,,59,1,,,,,,CHEMICAL,,class_change
817,28483786,17,metformine,metformin,False,2,0.000340434315148741,67,2,,,,,,CHEMICAL,0.0,class_change
818,28483786,18,,,False,,,,,,,,,,,,
819,28483786,19,,,False,,,,,,,,,,,,
820,28483786,20,glucose blood,glucose,False,1,7.755783735774457e-05,121,1,,,,,,CHEMICAL,0,class_change
821,28483786,21,,,False,,,,,,,,,,,,
822,28483786,24,,,False,,,,,,,,,,,,
823,28483786,26,,,False,,,,,,,,,,,,
824,28483786,22,,,False,,,,,,,,,,,,
825,28483786,23,,,False,,,,,,,,,,,,
826,16505498,0,,,False,,,,,,,,,,,,
827,16505498,1,,,False,,,,,,,,,,,,
828,16505498,2,sulphonylurea,sulfonylurea,False,1,4.4222460928722285e-06,10,1,,,,,,CHEMICAL,0,class_change
829,16505498,3,,,False,,,,,,,,,,,,
830,16505498,4,diabetes mellitus,diabetes,,1,,46,1,,,,,,DISEASE,,class_change
831,16505498,4,sulphonylurea,sulfonylurea,,2,,55,2,,,,,,CHEMICAL,,class_change
832,16505498,4,metformine,metformin,False,3,0.00043572866707108915,71,3,,,,,,CHEMICAL,0.0,class_change
833,16505498,5,sulphonylurea,sulfonylurea,,1,,34,1,,,,,,CHEMICAL,,class_change
834,16505498,5,metformine,metformin,False,2,4.657823410525452e-06,51,2,,,,,,CHEMICAL,0.0,class_change
835,16505498,6,,,False,,,,,,,,,,,,
836,16505498,7,,,False,,,,,,,,,,,,
837,16505498,8,,,False,,,,,,,,,,,,
838,16505498,9,,,False,,,,,,,,,,,,
839,16505498,10,,,False,,,,,,,,,,,,
840,16505498,11,,,False,,,,,,,,,,,,
841,16505498,13,,,False,,,,,,,,,,,,
842,16505498,14,sulphonylurea,sulfonylurea,,1,,45,1,,,,,,CHEMICAL,,class_change
843,16505498,14,metformine,metformin,False,2,1.8714112002271577e-06,54,2,,,,,,CHEMICAL,0.0,class_change
844,16505498,15,,,False,,,,,,,,,,,,
845,19565569,0,,,False,,,,,,,,,,,,
846,19565569,1,,,False,,,,,,,,,,,,
847,19565569,2,insulin glargine human,glargine,,1,,8,1,,,,,,CHEMICAL,,class_change
848,19565569,2,diabetes type 2,diabetes,True,2,1.0945427675324026e-05,34,2,,,,,,DISEASE,1.0,class_change
849,19565569,3,,,False,,,,,,,,,,,,
850,19565569,4,insulina detemir,detemir,,1,,29,1,,,,,,CHEMICAL,,class_change
851,19565569,4,insulin glargine human,glargine,,2,,39,2,,,,,,CHEMICAL,,class_change
852,19565569,4,aspart insulin,aspart,,3,,57,3,,,,,,CHEMICAL,,class_change
853,19565569,4,diabetes type 2,diabetes,True,4,3.60496123903431e-05,66,4,,,,,,DISEASE,1.0,class_change
854,19565569,5,,,False,,,,,,,,,,,,
855,19565569,6,,,False,,,,,,,,,,,,
856,19565569,7,,,False,,,,,,,,,,,,
857,19565569,8,,,False,,,,,,,,,,,,
858,19565569,9,,,False,,,,,,,,,,,,
859,19565569,10,,,False,,,,,,,,,,,,
860,19565569,11,,,False,,,,,,,,,,,,
861,19565569,12,,,False,,,,,,,,,,,,
862,19565569,13,gains weight,weight gain,False,1,0.000208016368560493,4,1,,,,,,DISEASE,0,class_change
863,19565569,14,,,False,,,,,,,,,,,,
864,19565569,15,,,False,,,,,,,,,,,,
865,19565569,16,diabetes type 2,diabetes,False,1,8.259725632342452e-07,31,1,,,,,,DISEASE,0,class_change
866,19565569,17,gains weight,weight gain,False,1,2.5443965569138527e-05,21,1,,,,,,DISEASE,0,class_change
867,19565569,18,,,False,,,,,,,,,,,,
868,20092585,0,,,False,,,,,,,,,,,,
869,20092585,1,,,False,,,,,,,,,,,,
870,20092585,2,product containing sitagliptin,sitagliptin,,1,,4,1,,,,,,CHEMICAL,,class_change
871,20092585,2,diabetes type 2,diabetes,False,2,0.0007088814163580537,20,2,,,,,,DISEASE,0.0,class_change
872,20092585,3,,,False,,,,,,,,,,,,
873,20092585,4,product containing sitagliptin,sitagliptin,,1,,11,1,,,,,,CHEMICAL,,class_change
874,20092585,4,metformine,metformin,,2,,27,2,,,,,,CHEMICAL,,class_change
875,20092585,4,diabetes type 2,diabetes,False,3,0.0006514288252219558,35,3,,,,,,DISEASE,0.0,class_change
876,20092585,5,product containing sitagliptin,sitagliptin,False,1,0.00017465665587224066,64,1,,,,,,CHEMICAL,0,class_change
877,20092585,6,metformine,metformin,False,1,3.897375336237019e-06,12,1,,,,,,CHEMICAL,0,class_change
878,20092585,7,,,False,,,,,,,,,,,,
879,20092585,8,metformine,metformin,False,1,8.136426913551986e-06,1,1,,,,,,CHEMICAL,0,class_change
880,20092585,9,,,False,,,,,,,,,,,,
881,20092585,10,product containing sitagliptin,sitagliptin,False,1,0.7097456455230713,9,1,,,,,,CHEMICAL,0,class_change
882,20092585,11,product containing sitagliptin,sitagliptin,False,1,0.7063409090042114,7,1,,,,,,CHEMICAL,0,class_change
883,20092585,12,product containing sitagliptin,sitagliptin,False,1,0.6948717832565308,19,1,,,,,,CHEMICAL,0,class_change
884,20092585,13,metformine,metformin,False,1,1.566348146297969e-06,36,1,,,,,,CHEMICAL,0,class_change
885,20092585,14,product containing sitagliptin,sitagliptin,False,1,0.7055851221084595,3,1,,,,,,CHEMICAL,0,class_change
886,20092585,15,product containing sitagliptin,sitagliptin,,1,,9,1,,,,,,CHEMICAL,,class_change
887,20092585,15,product containing sitagliptin,sitagliptin,False,2,0.7002378702163696,42,2,,,,,,CHEMICAL,0.0,class_change
888,20092585,16,product containing sitagliptin,sitagliptin,False,1,0.7035951018333435,22,1,,,,,,CHEMICAL,0,class_change
889,20092585,17,,,False,,,,,,,,,,,,
890,20092585,18,product containing sitagliptin,sitagliptin,,1,,12,1,,,,,,CHEMICAL,,class_change
891,20092585,18,metformine,metformin,,2,,33,2,,,,,,CHEMICAL,,class_change
892,20092585,18,diabetes type 2,diabetes,False,3,0.0,53,3,,,,,,DISEASE,0.0,class_change
893,20092585,19,,,False,,,,,,,,,,,,
894,24205943,0,,,False,,,,,,,,,,,,
895,24205943,1,,,False,,,,,,,,,,,,
896,24205943,3,saxagliptin product,saxagliptin,,1,,11,1,,,,,,CHEMICAL,,class_change
897,24205943,3,metformine,metformin,,2,,36,2,,,,,,CHEMICAL,,class_change
898,24205943,3,sulfonylurea,sulphonylurea,True,3,0.05058026313781738,41,3,,,,,,CHEMICAL,3.0,class_change
899,24205943,4,,,False,,,,,,,,,,,,
900,24205943,5,,,False,,,,,,,,,,,,
901,24205943,6,saxagliptin product,saxagliptin,,1,,9,1,,,,,,CHEMICAL,,class_change
902,24205943,6,metformine,metformin,,2,,34,2,,,,,,CHEMICAL,,class_change
903,24205943,6,sulfonylurea,sulphonylurea,True,3,0.050281036645174026,39,3,,,,,,CHEMICAL,3.0,class_change
904,24205943,7,diabetes type 2,diabetes,,1,,34,1,,,,,,DISEASE,,class_change
905,24205943,7,saxagliptin product,saxagliptin,,2,,57,2,,,,,,CHEMICAL,,class_change
906,24205943,7,metformine,metformin,,3,,82,3,,,,,,CHEMICAL,,class_change
907,24205943,7,sulfonylurea,sulphonylurea,True,4,0.052126795053482056,87,4,,,,,,CHEMICAL,3.0,class_change
908,24205943,8,,,False,,,,,,,,,,,,
909,24205943,9,,,False,,,,,,,,,,,,
910,24205943,10,saxagliptin product,saxagliptin,,1,,19,1,,,,,,CHEMICAL,,class_change
911,24205943,10,saxagliptin product,saxagliptin,True,2,0.0669199526309967,45,2,,,,,,CHEMICAL,4.0,class_change
912,24205943,11,saxagliptin product,saxagliptin,False,1,0.0012126679066568613,8,1,,,,,,CHEMICAL,0,class_change
913,24205943,12,saxagliptin product,saxagliptin,False,1,0.0011750574922189116,14,1,,,,,,CHEMICAL,0,class_change
914,24205943,13,saxagliptin product,saxagliptin,,1,,2,1,,,,,,CHEMICAL,,class_change
915,24205943,13,glucose level,glucose,False,2,0.0009586561354808509,46,2,,,,,,CHEMICAL,0.0,class_change
916,24205943,14,saxagliptin product,saxagliptin,False,1,0.00010490000568097457,11,1,,,,,,CHEMICAL,0,class_change
917,24205943,15,saxagliptin product,saxagliptin,,1,,4,1,,,,,,CHEMICAL,,class_change
918,24205943,15,metformine,metformin,,2,,19,2,,,,,,CHEMICAL,,class_change
919,24205943,15,sulfonylurea,sulphonylurea,False,3,4.3028318032156676e-05,23,3,,,,,,CHEMICAL,0.0,class_change
920,24205943,16,,,False,,,,,,,,,,,,
921,17593236,0,,,False,,,,,,,,,,,,
922,17593236,1,,,False,,,,,,,,,,,,
923,17593236,2,,,False,,,,,,,,,,,,
924,17593236,3,product containing sitagliptin,sitagliptin,,1,,17,1,,,,,,CHEMICAL,,class_change
925,17593236,3,product containing glimepiride,glimepiride,,2,,37,2,,,,,,CHEMICAL,,class_change
926,17593236,3,product containing glimepiride,glimepiride,,3,,47,3,,,,,,CHEMICAL,,class_change
927,17593236,3,metformine,metformin,False,4,0.008701124228537083,55,4,,,,,,CHEMICAL,0.0,class_change
928,17593236,4,product containing sitagliptin,sitagliptin,False,1,7.95846208347939e-05,29,1,,,,,,CHEMICAL,0,class_change
929,17593236,5,,,False,,,,,,,,,,,,
930,17593236,6,product containing sitagliptin,sitagliptin,,1,,15,1,,,,,,CHEMICAL,,class_change
931,17593236,6,product containing glimepiride,glimepiride,,2,,99,2,,,,,,CHEMICAL,,class_change
932,17593236,6,metformine,metformin,False,3,0.0028839048463851213,111,3,,,,,,CHEMICAL,0.0,class_change
933,17593236,7,product containing glimepiride,glimepiride,,1,,20,1,,,,,,CHEMICAL,,class_change
934,17593236,7,product containing sitagliptin,sitagliptin,False,2,0.0028902480844408274,73,2,,,,,,CHEMICAL,0.0,class_change
935,17593236,8,product containing glimepiride,glimepiride,,1,,7,1,,,,,,CHEMICAL,,class_change
936,17593236,8,product containing glimepiride,glimepiride,,2,,29,2,,,,,,CHEMICAL,,class_change
937,17593236,8,metformine,metformin,True,3,0.0007667879690416157,46,3,,,,,,CHEMICAL,1.0,class_change
938,17593236,9,pioglitazone product,pioglitazone,False,1,0.0001486012915847823,27,1,,,,,,CHEMICAL,0,class_change
939,17593236,10,,,False,,,,,,,,,,,,
940,17593236,11,,,False,,,,,,,,,,,,
941,17593236,12,product containing sitagliptin,sitagliptin,True,1,0.0004048586415592581,17,1,,,,,,CHEMICAL,1,class_change
942,17593236,13,product containing sitagliptin,sitagliptin,True,1,0.0004167150182183832,4,1,,,,,,CHEMICAL,1,class_change
943,17593236,14,product containing glimepiride,glimepiride,,1,,6,1,,,,,,CHEMICAL,,class_change
944,17593236,14,metformine,metformin,,2,,14,2,,,,,,CHEMICAL,,class_change
945,17593236,14,product containing sitagliptin,sitagliptin,,3,,18,3,,,,,,CHEMICAL,,class_change
946,17593236,14,product containing glimepiride,glimepiride,True,4,0.0012569887330755591,56,4,,,,,,CHEMICAL,1.0,class_change
947,17593236,15,product containing sitagliptin,sitagliptin,True,1,0.0005944506265223026,3,1,,,,,,CHEMICAL,1,class_change
948,17593236,16,product containing sitagliptin,sitagliptin,False,1,0.0002768120903056115,14,1,,,,,,CHEMICAL,0,class_change
949,17593236,17,product containing sitagliptin,sitagliptin,,1,,3,1,,,,,,CHEMICAL,,class_change
950,17593236,17,product containing sitagliptin,sitagliptin,False,2,0.0,48,2,,,,,,CHEMICAL,0.0,class_change
951,17593236,18,product containing sitagliptin,sitagliptin,False,1,0.0,28,1,,,,,,CHEMICAL,0,class_change
952,17593236,19,product containing sitagliptin,sitagliptin,False,1,0.0,6,1,,,,,,CHEMICAL,0,class_change
953,17593236,20,product containing sitagliptin,sitagliptin,,1,,2,1,,,,,,CHEMICAL,,class_change
954,17593236,20,diabetes type 2,diabetes,,2,,30,2,,,,,,DISEASE,,class_change
955,17593236,20,product containing glimepiride,glimepiride,,3,,41,3,,,,,,CHEMICAL,,class_change
956,17593236,20,product containing glimepiride,glimepiride,,4,,49,4,,,,,,CHEMICAL,,class_change
957,17593236,20,metformine,metformin,False,5,0.0,57,5,,,,,,CHEMICAL,0.0,class_change
958,17593236,21,product containing sitagliptin,sitagliptin,,1,,3,1,,,,,,CHEMICAL,,class_change
959,17593236,21,product containing glimepiride,glimepiride,False,2,0.0,31,2,,,,,,CHEMICAL,0.0,class_change
960,17593236,22,,,False,,,,,,,,,,,,
961,24639432,0,,,False,,,,,,,,,,,,
962,24639432,1,,,False,,,,,,,,,,,,
963,24639432,2,lixisenatide product,lixisenatide,,1,,0,1,,,,,,CHEMICAL,,class_change
964,24639432,2,t2dm - diabetes mellitus type 2,diabetes mellitus,,2,,20,2,,,,,,DISEASE,,class_change
965,24639432,2,metformine,metformin,,3,,32,3,,,,,,CHEMICAL,,class_change
966,24639432,2,sulphonylurea,sulfonylurea,False,4,0.000854454527143389,38,4,,,,,,CHEMICAL,0.0,class_change
967,24639432,3,,,False,,,,,,,,,,,,
968,24639432,4,lixisenatide product,lixisenatide,False,1,0.0008567494223825634,27,1,,,,,,CHEMICAL,0,class_change
969,24639432,5,lixisenatide product,lixisenatide,True,1,2.3446567058563232,25,1,,,,,,CHEMICAL,5,class_change
970,24639432,6,,,False,,,,,,,,,,,,
971,24639432,7,,,False,,,,,,,,,,,,
972,24639432,8,lixisenatide product,lixisenatide,False,1,0.00029953234479762614,0,1,,,,,,CHEMICAL,0,class_change
973,24639432,9,lixisenatide product,lixisenatide,False,1,0.00038266630144789815,5,1,,,,,,CHEMICAL,0,class_change
974,24639432,10,lixisenatide product,lixisenatide,False,1,0.00011815159814432263,0,1,,,,,,CHEMICAL,0,class_change
975,24639432,11,loss weight,weight loss,,1,,5,1,,,,,,DISEASE,,class_change
976,24639432,11,lixisenatide product,lixisenatide,False,2,0.0002612421230878681,24,2,,,,,,CHEMICAL,0.0,class_change
977,24639432,12,lixisenatide product,lixisenatide,False,1,2.7270074497209862e-05,19,1,,,,,,CHEMICAL,0,class_change
978,24639432,13,lixisenatide product,lixisenatide,,1,,7,1,,,,,,CHEMICAL,,class_change
979,24639432,13,nauseas,nausea,False,2,0.00014923584240023047,15,2,,,,,,DISEASE,0.0,class_change
980,24639432,14,lixisenatide product,lixisenatide,False,1,4.4809952669311315e-05,19,1,,,,,,CHEMICAL,0,class_change
981,24639432,15,t2dm - diabetes mellitus type 2,diabetes mellitus,,1,,8,1,,,,,,DISEASE,,class_change
982,24639432,15,lixisenatide product,lixisenatide,False,2,5.8249970606993884e-05,30,2,,,,,,CHEMICAL,0.0,class_change
983,24639432,17,,,False,,,,,,,,,,,,
984,23082447,0,,,False,,,,,,,,,,,,
985,23082447,1,,,False,,,,,,,,,,,,
986,23082447,2,cabergoline product,cabergoline,False,1,0.0007276557153090835,0,1,,,,,,CHEMICAL,0,class_change
987,23082447,3,,,False,,,,,,,,,,,,
988,23082447,4,bromocryptin,bromocriptine,,1,,44,1,,,,,,CHEMICAL,,class_change
989,23082447,4,diabetes type 2,diabetes,False,2,0.0006706870626658201,58,2,,,,,,DISEASE,0.0,class_change
990,23082447,5,cabergoline product,cabergoline,,1,,14,1,,,,,,CHEMICAL,,class_change
991,23082447,5,diabetics,diabetic,,2,,22,2,,,,,,DISEASE,,class_change
992,23082447,5,diabetes type 2,diabetes,,3,,51,3,,,,,,DISEASE,,class_change
993,23082447,5,sulphonylurea,sulfonylurea,,4,,66,4,,,,,,CHEMICAL,,class_change
994,23082447,5,metformine,metformin,,5,,72,5,,,,,,CHEMICAL,,class_change
995,23082447,5,pioglitazone product,pioglitazone,False,6,0.002779549453407526,76,6,,,,,,CHEMICAL,0.0,class_change
996,23082447,6,cabergoline product,cabergoline,False,1,0.00595487654209137,12,1,,,,,,CHEMICAL,0,class_change
997,23082447,7,,,False,,,,,,,,,,,,
