,abstract_id,sentence_index,synonym_tokens,original_tokens,attack_successful,num_changed,divergence,token_index,num_queries,changed_sentences,num_entities_changed,synonym_prob,semantic_sim,attack_type,type,num_changes_in_pred,comp_mode,num_entites_changed
680,29862619,29,,,False,,,,,,,,,,,,,
681,29862619,31,metformine,metformin,,1,,13,1,,,,,,CHEMICAL,,,
682,29862619,31,product containing sitagliptin,sitagliptin,False,2,3.1576740741729736,17,2,[],,,,,CHEMICAL,,,0.0
683,17404349,0,,,False,,,,,,,,,,,,,
684,17404349,1,,,False,,,,,,,,,,,,,
685,17404349,2,exenatide synthetic,exenatide,,1,,4,1,,,,,,CHEMICAL,,,
686,17404349,2,thiazolidinedione product,thiazolidinedione,,2,,11,2,,,,,,CHEMICAL,,,
687,17404349,2,diabetes type 2,diabetes,False,3,13.063228607177734,28,3,[],,,,,DISEASE,,,0.0
688,17404349,3,,,False,,,,,,,,,,,,,
689,17404349,4,,,False,,,,,,,,,,,,,
690,17404349,11,exenatide synthetic,exenatide,,1,,2,1,,,,,,CHEMICAL,,,
691,17404349,11,metformine,metformin,,2,,13,2,,,,,,CHEMICAL,,,
692,17404349,11,sulfonylurea,sulfonylureas,,3,,17,3,,,,,,CHEMICAL,,,
693,17404349,11,diabetes type 2,diabetes,False,4,0.6163797974586487,26,4,[],,,,,DISEASE,,,0.0
694,17404349,12,glitazones,thiazolidinediones,,1,,0,1,,,,,,CHEMICAL,,,
695,17404349,12,exenatide synthetic,exenatide,True,2,9.002890586853027,18,2,[18],,,,,CHEMICAL,,,2.0
696,17404349,13,exenatide synthetic,exenatide,False,1,6.479662895202637,7,1,[],,,,,CHEMICAL,,,0.0
697,17404349,14,,,False,,,,,,,,,,,,,
698,17404349,15,,,False,,,,,,,,,,,,,
699,17404349,16,exenatide synthetic,exenatide,,1,,4,1,,,,,,CHEMICAL,,,
700,17404349,16,metformine,metformin,False,2,3.91545033454895,44,2,[],,,,,CHEMICAL,,,0.0
701,17404349,17,,,False,,,,,,,,,,,,,
702,17404349,18,exenatide synthetic,exenatide,,1,,13,1,,,,,,CHEMICAL,,,
703,17404349,18,metformine,metformin,True,2,1.1849181652069092,33,2,[23],,,,,CHEMICAL,,,1.0
704,17404349,19,,,False,,,,,,,,,,,,,
705,17404349,20,,,False,,,,,,,,,,,,,
706,17404349,21,exenatide synthetic,exenatide,False,1,12.593731880187988,2,1,[],,,,,CHEMICAL,,,0.0
707,17404349,22,exenatide synthetic,exenatide,False,1,7.738293647766113,6,1,[],,,,,CHEMICAL,,,0.0
708,17404349,23,exenatide synthetic,exenatide,,1,,2,1,,,,,,CHEMICAL,,,
709,17404349,23,nauseas,nausea,,2,,19,2,,,,,,DISEASE,,,
710,17404349,23,symptoms vomiting,vomiting,True,3,7.898111820220947,41,3,[30],,,,,DISEASE,,,1.0
711,17404349,24,nauseas,nausea,,1,,11,1,,,,,,DISEASE,,,
712,17404349,24,symptoms vomiting,vomiting,False,2,4.212314605712891,17,2,[],,,,,DISEASE,,,0.0
713,17404349,25,sulfonylurea,sulfonylureas,False,1,2.8695554733276367,8,1,[],,,,,CHEMICAL,,,0.0
714,17404349,27,exenatide synthetic,exenatide,False,1,2.4253625869750977,10,1,[],,,,,CHEMICAL,,,0.0
715,17404349,28,exenatide synthetic,exenatide,,1,,2,1,,,,,,CHEMICAL,,,
716,17404349,28,symptoms gastrointestinal,gastrointestinal symptoms,,2,,21,2,,,,,,DISEASE,,,
717,17404349,28,diabetes type 2,diabetes,False,3,1.9507460594177246,35,3,[],,,,,DISEASE,,,1.0
718,17404349,30,exenatide synthetic,exenatide,False,1,0.4907605051994324,4,1,[],,,,,CHEMICAL,,,0.0
719,17404349,31,,,False,,,,,,,,,,,,,
720,12734781,0,,,False,,,,,,,,,,,,,
721,12734781,1,,,False,,,,,,,,,,,,,
722,12734781,2,insulin glargine human,glargine,,1,,14,1,,,,,,CHEMICAL,,,
723,12734781,2,diabetes type 2,diabetes,False,2,20.685779571533203,33,2,[],,,,,DISEASE,,,0.0
724,12734781,3,,,False,,,,,,,,,,,,,
725,12734781,4,insulin glargine human,glargine,,1,,33,1,,,,,,CHEMICAL,,,
726,12734781,4,diabetes type 2,diabetes,True,2,16.84493637084961,71,2,[4],,,,,DISEASE,,,2.0
727,12734781,5,diabetes type 2,diabetes,,1,,19,1,,,,,,DISEASE,,,
728,12734781,5,insulin glargine human,glargine,True,2,11.913361549377441,34,2,[5],,,,,CHEMICAL,,,1.0
729,12734781,6,,,False,,,,,,,,,,,,,
730,12734781,7,insulin glargine human,glargine,,1,,36,1,,,,,,CHEMICAL,,,
731,12734781,7,insulin glargine human,glargine,False,2,48.102813720703125,91,2,[],,,,,CHEMICAL,,,0.0
732,12734781,8,insulin glargine human,glargine,False,1,1.9378294944763184,18,1,[],,,,,CHEMICAL,,,0.0
733,12734781,9,insulin glargine human,glargine,False,1,14.073097229003906,37,1,[],,,,,CHEMICAL,,,0.0
734,12734781,10,,,False,,,,,,,,,,,,,
735,12734781,12,diabetes type 2,diabetes,False,1,0.2313603013753891,31,1,[],,,,,DISEASE,,,0.0
736,12734781,13,,,False,,,,,,,,,,,,,
737,28547998,0,,,False,,,,,,,,,,,,,
738,28547998,1,,,False,,,,,,,,,,,,,
739,28547998,3,metformine,metformin,False,1,0.014586199074983597,40,1,[],,,,,CHEMICAL,,,0.0
740,28547998,4,,,False,,,,,,,,,,,,,
741,28547998,5,,,False,,,,,,,,,,,,,
742,28547998,6,,,False,,,,,,,,,,,,,
743,28547998,7,,,False,,,,,,,,,,,,,
744,28547998,8,metformine,metformin,False,1,0.022804487496614456,36,1,[],,,,,CHEMICAL,,,0.0
745,28547998,9,metformine,metformin,False,1,0.009118654765188694,22,1,[],,,,,CHEMICAL,,,0.0
746,28547998,10,,,False,,,,,,,,,,,,,
747,28547998,11,,,False,,,,,,,,,,,,,
748,28547998,12,,,False,,,,,,,,,,,,,
749,28547998,13,,,False,,,,,,,,,,,,,
750,28547998,14,,,False,,,,,,,,,,,,,
751,28547998,15,,,False,,,,,,,,,,,,,
752,28547998,16,metformine,metformin,False,1,0.011536855250597,1,1,[],,,,,CHEMICAL,,,0.0
753,28547998,17,,,False,,,,,,,,,,,,,
754,23039321,0,,,False,,,,,,,,,,,,,
755,23039321,1,,,False,,,,,,,,,,,,,
756,23039321,3,vildagliptin product,vildagliptin,,1,,8,1,,,,,,CHEMICAL,,,
757,23039321,3,metformine,metformin,,2,,21,2,,,,,,CHEMICAL,,,
758,23039321,3,t2dm - diabetes mellitus type 2,diabetes mellitus,True,3,28.349504470825195,30,3,[4],,,,,DISEASE,,,3.0
759,23039321,4,,,False,,,,,,,,,,,,,
760,23039321,5,vildagliptin product,vildagliptin,,1,,26,1,,,,,,CHEMICAL,,,
761,23039321,5,t2dm - diabetes mellitus type 2,diabetes mellitus,False,2,22.146053314208984,45,2,[],,,,,DISEASE,,,0.0
762,23039321,6,metformine,metformin,False,1,0.015170096419751644,39,1,[],,,,,CHEMICAL,,,0.0
763,23039321,7,vildagliptin product,vildagliptin,False,1,11.58673095703125,4,1,[],,,,,CHEMICAL,,,0.0
764,23039321,8,vildagliptin product,vildagliptin,False,1,9.855169296264648,12,1,[],,,,,CHEMICAL,,,0.0
765,23039321,9,vildagliptin product,vildagliptin,,1,,25,1,,,,,,CHEMICAL,,,
766,23039321,9,metformine,metformin,,2,,78,2,,,,,,CHEMICAL,,,
767,23039321,9,metformine,metformin,False,3,7.516643524169922,102,3,[],,,,,CHEMICAL,,,0.0
768,23039321,10,vildagliptin product,vildagliptin,,1,,0,1,,,,,,CHEMICAL,,,
769,23039321,10,gains weight,weight gain,False,2,19.542301177978516,60,2,[],,,,,DISEASE,,,0.0
770,23039321,11,,,False,,,,,,,,,,,,,
771,23039321,12,vildagliptin product,vildagliptin,,1,,2,1,,,,,,CHEMICAL,,,
772,23039321,12,metformine,metformin,False,2,9.76063346862793,35,2,[],,,,,CHEMICAL,,,0.0
773,23039321,13,vildagliptin product,vildagliptin,False,1,8.611621856689453,0,1,[],,,,,CHEMICAL,,,0.0
774,23039321,14,,,False,,,,,,,,,,,,,
775,23039321,15,,,False,,,,,,,,,,,,,
776,17157112,0,,,False,,,,,,,,,,,,,
777,17157112,1,,,False,,,,,,,,,,,,,
778,17157112,2,product containing sitagliptin,sitagliptin,,1,,16,1,,,,,,CHEMICAL,,,
779,17157112,2,pioglitazone product,pioglitazone,,2,,25,2,,,,,,CHEMICAL,,,
780,17157112,2,diabetes type 2,diabetes,False,3,13.363210678100586,36,3,[],,,,,DISEASE,,,0.0
781,17157112,3,,,False,,,,,,,,,,,,,
782,17157112,4,,,False,,,,,,,,,,,,,
783,17157112,5,product containing sitagliptin,sitagliptin,,1,,21,1,,,,,,CHEMICAL,,,
784,17157112,5,pioglitazone product,pioglitazone,,2,,30,2,,,,,,CHEMICAL,,,
785,17157112,5,pioglitazone product,pioglitazone,True,3,8.904518127441406,87,3,[5],,,,,CHEMICAL,,,2.0
786,17157112,6,,,False,,,,,,,,,,,,,
787,17157112,9,pioglitazone product,pioglitazone,,1,,11,1,,,,,,CHEMICAL,,,
788,17157112,9,pioglitazone product,pioglitazone,False,2,3.5132603645324707,35,2,[],,,,,CHEMICAL,,,0.0
789,17157112,10,,,False,,,,,,,,,,,,,
790,17157112,11,pioglitazone product,pioglitazone,False,1,10.298299789428711,5,1,[],,,,,CHEMICAL,,,0.0
791,17157112,12,pioglitazone product,pioglitazone,False,1,9.383811950683594,14,1,[],,,,,CHEMICAL,,,0.0
792,17157112,13,product containing sitagliptin,sitagliptin,False,1,10.74068832397461,12,1,[],,,,,CHEMICAL,,,0.0
793,17157112,14,,,False,,,,,,,,,,,,,
794,17157112,15,metformine,metformin,False,1,0.008699856698513031,98,1,[],,,,,CHEMICAL,,,0.0
795,17157112,16,product containing sitagliptin,sitagliptin,False,1,5.942201614379883,13,1,[],,,,,CHEMICAL,,,0.0
796,17157112,17,product containing sitagliptin,sitagliptin,False,1,3.9080071449279785,22,1,[],,,,,CHEMICAL,,,0.0
797,17157112,18,product containing sitagliptin,sitagliptin,,1,,4,1,,,,,,CHEMICAL,,,
798,17157112,18,pioglitazone product,pioglitazone,True,2,2.694490432739258,12,2,[23],,,,,CHEMICAL,,,1.0
799,17157112,19,,,False,,,,,,,,,,,,,
800,17157112,20,,,False,,,,,,,,,,,,,
801,17157112,21,product containing sitagliptin,sitagliptin,False,1,7.1681318283081055,21,1,[],,,,,CHEMICAL,,,0.0
802,17157112,22,product containing sitagliptin,sitagliptin,True,1,5.4385528564453125,0,1,[22],,,,,CHEMICAL,,,1.0
803,17157112,23,,,False,,,,,,,,,,,,,
804,28483786,0,,,False,,,,,,,,,,,,,
805,28483786,1,,,False,,,,,,,,,,,,,
806,28483786,3,aspart insulin,aspart,False,1,0.08151999115943909,6,1,[],,,,,CHEMICAL,,,0.0
807,28483786,4,,,False,,,,,,,,,,,,,
808,28483786,5,,,False,,,,,,,,,,,,,
809,28483786,6,,,False,,,,,,,,,,,,,
810,28483786,7,,,False,,,,,,,,,,,,,
811,28483786,8,,,False,,,,,,,,,,,,,
812,28483786,9,,,False,,,,,,,,,,,,,
813,28483786,10,,,False,,,,,,,,,,,,,
814,28483786,15,aspart insulin,aspart,False,1,0.08180929720401764,41,1,[],,,,,CHEMICAL,,,0.0
815,28483786,16,,,False,,,,,,,,,,,,,
816,28483786,17,insulin glargine human,glargine,,1,,59,1,,,,,,CHEMICAL,,,
817,28483786,17,metformine,metformin,False,2,14.920494079589844,67,2,[],,,,,CHEMICAL,,,0.0
818,28483786,18,,,False,,,,,,,,,,,,,
819,28483786,19,,,False,,,,,,,,,,,,,
820,28483786,20,glucose blood,glucose,True,1,0.1544402688741684,121,1,[None],,,,,CHEMICAL,,,2.0
821,28483786,21,,,False,,,,,,,,,,,,,
822,28483786,24,,,False,,,,,,,,,,,,,
823,28483786,26,,,False,,,,,,,,,,,,,
824,28483786,22,,,False,,,,,,,,,,,,,
825,28483786,23,,,False,,,,,,,,,,,,,
826,16505498,0,,,False,,,,,,,,,,,,,
827,16505498,1,,,False,,,,,,,,,,,,,
828,16505498,2,sulphonylurea,sulfonylurea,False,1,0.06394705176353455,10,1,[],,,,,CHEMICAL,,,0.0
829,16505498,3,,,False,,,,,,,,,,,,,
830,16505498,4,diabetes mellitus,diabetes,,1,,46,1,,,,,,DISEASE,,,
831,16505498,4,sulphonylurea,sulfonylurea,,2,,55,2,,,,,,CHEMICAL,,,
832,16505498,4,metformine,metformin,True,3,13.368319511413574,71,3,[4],,,,,CHEMICAL,,,1.0
833,16505498,5,sulphonylurea,sulfonylurea,,1,,34,1,,,,,,CHEMICAL,,,
834,16505498,5,metformine,metformin,False,2,0.08923705667257309,51,2,[],,,,,CHEMICAL,,,0.0
835,16505498,6,,,False,,,,,,,,,,,,,
836,16505498,7,,,False,,,,,,,,,,,,,
837,16505498,8,,,False,,,,,,,,,,,,,
838,16505498,9,,,False,,,,,,,,,,,,,
839,16505498,10,,,False,,,,,,,,,,,,,
840,16505498,11,,,False,,,,,,,,,,,,,
841,16505498,13,,,False,,,,,,,,,,,,,
842,16505498,14,sulphonylurea,sulfonylurea,,1,,45,1,,,,,,CHEMICAL,,,
843,16505498,14,metformine,metformin,False,2,0.08525323867797852,54,2,[],,,,,CHEMICAL,,,0.0
844,16505498,15,,,False,,,,,,,,,,,,,
845,19565569,0,,,False,,,,,,,,,,,,,
846,19565569,1,,,False,,,,,,,,,,,,,
847,19565569,2,insulin glargine human,glargine,,1,,8,1,,,,,,CHEMICAL,,,
848,19565569,2,diabetes type 2,diabetes,False,2,10.818611145019531,34,2,[],,,,,DISEASE,,,0.0
849,19565569,3,,,False,,,,,,,,,,,,,
850,19565569,4,insulina detemir,detemir,,1,,29,1,,,,,,CHEMICAL,,,
851,19565569,4,insulin glargine human,glargine,,2,,39,2,,,,,,CHEMICAL,,,
852,19565569,4,aspart insulin,aspart,,3,,57,3,,,,,,CHEMICAL,,,
853,19565569,4,diabetes type 2,diabetes,True,4,8.165925025939941,66,4,[4],,,,,DISEASE,,,4.0
854,19565569,5,,,False,,,,,,,,,,,,,
855,19565569,6,,,False,,,,,,,,,,,,,
856,19565569,7,,,False,,,,,,,,,,,,,
857,19565569,8,,,False,,,,,,,,,,,,,
858,19565569,9,,,False,,,,,,,,,,,,,
859,19565569,10,,,False,,,,,,,,,,,,,
860,19565569,11,,,False,,,,,,,,,,,,,
861,19565569,12,,,False,,,,,,,,,,,,,
862,19565569,13,gains weight,weight gain,False,1,5.645353317260742,4,1,[],,,,,DISEASE,,,0.0
863,19565569,14,,,False,,,,,,,,,,,,,
864,19565569,15,,,False,,,,,,,,,,,,,
865,19565569,16,diabetes type 2,diabetes,False,1,0.04214049503207207,31,1,[],,,,,DISEASE,,,0.0
866,19565569,17,gains weight,weight gain,False,1,0.6348516345024109,21,1,[],,,,,DISEASE,,,0.0
867,19565569,18,,,False,,,,,,,,,,,,,
868,20092585,0,,,False,,,,,,,,,,,,,
869,20092585,1,,,False,,,,,,,,,,,,,
870,20092585,2,product containing sitagliptin,sitagliptin,,1,,4,1,,,,,,CHEMICAL,,,
871,20092585,2,diabetes type 2,diabetes,False,2,13.639442443847656,20,2,[],,,,,DISEASE,,,0.0
872,20092585,3,,,False,,,,,,,,,,,,,
873,20092585,4,product containing sitagliptin,sitagliptin,,1,,11,1,,,,,,CHEMICAL,,,
874,20092585,4,metformine,metformin,,2,,27,2,,,,,,CHEMICAL,,,
875,20092585,4,diabetes type 2,diabetes,True,3,7.68646240234375,35,3,[4],,,,,DISEASE,,,2.0
876,20092585,5,product containing sitagliptin,sitagliptin,False,1,4.5470404624938965,64,1,[],,,,,CHEMICAL,,,0.0
877,20092585,6,metformine,metformin,False,1,0.03969419375061989,12,1,[],,,,,CHEMICAL,,,0.0
878,20092585,7,,,False,,,,,,,,,,,,,
879,20092585,8,metformine,metformin,False,1,0.03892724961042404,1,1,[],,,,,CHEMICAL,,,0.0
880,20092585,9,,,False,,,,,,,,,,,,,
881,20092585,10,product containing sitagliptin,sitagliptin,False,1,31.356735229492188,9,1,[],,,,,CHEMICAL,,,0.0
882,20092585,11,product containing sitagliptin,sitagliptin,False,1,26.567733764648438,7,1,[],,,,,CHEMICAL,,,0.0
883,20092585,12,product containing sitagliptin,sitagliptin,False,1,24.011085510253906,19,1,[],,,,,CHEMICAL,,,0.0
884,20092585,13,metformine,metformin,False,1,0.019221000373363495,36,1,[],,,,,CHEMICAL,,,0.0
885,20092585,14,product containing sitagliptin,sitagliptin,False,1,20.62468147277832,3,1,[],,,,,CHEMICAL,,,0.0
886,20092585,15,product containing sitagliptin,sitagliptin,,1,,9,1,,,,,,CHEMICAL,,,
887,20092585,15,product containing sitagliptin,sitagliptin,False,2,17.67877960205078,42,2,[],,,,,CHEMICAL,,,0.0
888,20092585,16,product containing sitagliptin,sitagliptin,False,1,14.711568832397461,22,1,[],,,,,CHEMICAL,,,0.0
889,20092585,17,,,False,,,,,,,,,,,,,
890,20092585,18,product containing sitagliptin,sitagliptin,,1,,12,1,,,,,,CHEMICAL,,,
891,20092585,18,metformine,metformin,,2,,33,2,,,,,,CHEMICAL,,,
892,20092585,18,diabetes type 2,diabetes,False,3,6.105224132537842,53,3,[],,,,,DISEASE,,,0.0
893,20092585,19,,,False,,,,,,,,,,,,,
894,24205943,0,,,False,,,,,,,,,,,,,
895,24205943,1,,,False,,,,,,,,,,,,,
896,24205943,3,saxagliptin product,saxagliptin,,1,,11,1,,,,,,CHEMICAL,,,
897,24205943,3,metformine,metformin,,2,,36,2,,,,,,CHEMICAL,,,
898,24205943,3,sulfonylurea,sulphonylurea,True,3,59.01884078979492,41,3,[4],,,,,CHEMICAL,,,1.0
899,24205943,4,,,False,,,,,,,,,,,,,
900,24205943,5,,,False,,,,,,,,,,,,,
901,24205943,6,saxagliptin product,saxagliptin,,1,,9,1,,,,,,CHEMICAL,,,
902,24205943,6,metformine,metformin,,2,,34,2,,,,,,CHEMICAL,,,
903,24205943,6,sulfonylurea,sulphonylurea,True,3,53.56903076171875,39,3,[7],,,,,CHEMICAL,,,1.0
904,24205943,7,diabetes type 2,diabetes,,1,,34,1,,,,,,DISEASE,,,
905,24205943,7,saxagliptin product,saxagliptin,,2,,57,2,,,,,,CHEMICAL,,,
906,24205943,7,metformine,metformin,,3,,82,3,,,,,,CHEMICAL,,,
907,24205943,7,sulfonylurea,sulphonylurea,True,4,49.44921875,87,4,[8],,,,,CHEMICAL,,,1.0
908,24205943,8,,,False,,,,,,,,,,,,,
909,24205943,9,,,False,,,,,,,,,,,,,
910,24205943,10,saxagliptin product,saxagliptin,,1,,19,1,,,,,,CHEMICAL,,,
911,24205943,10,saxagliptin product,saxagliptin,False,2,47.256500244140625,45,2,[],,,,,CHEMICAL,,,0.0
912,24205943,11,saxagliptin product,saxagliptin,False,1,17.67314338684082,8,1,[],,,,,CHEMICAL,,,0.0
913,24205943,12,saxagliptin product,saxagliptin,False,1,14.018075942993164,14,1,[],,,,,CHEMICAL,,,0.0
914,24205943,13,saxagliptin product,saxagliptin,,1,,2,1,,,,,,CHEMICAL,,,
915,24205943,13,glucose level,glucose,False,2,14.510668754577637,46,2,[],,,,,CHEMICAL,,,0.0
916,24205943,14,saxagliptin product,saxagliptin,False,1,6.819996356964111,11,1,[],,,,,CHEMICAL,,,0.0
917,24205943,15,saxagliptin product,saxagliptin,,1,,4,1,,,,,,CHEMICAL,,,
918,24205943,15,metformine,metformin,,2,,19,2,,,,,,CHEMICAL,,,
919,24205943,15,sulfonylurea,sulphonylurea,True,3,4.256190776824951,23,3,[15],,,,,CHEMICAL,,,1.0
920,24205943,16,,,False,,,,,,,,,,,,,
921,17593236,0,,,False,,,,,,,,,,,,,
922,17593236,1,,,False,,,,,,,,,,,,,
923,17593236,2,,,False,,,,,,,,,,,,,
924,17593236,3,product containing sitagliptin,sitagliptin,,1,,17,1,,,,,,CHEMICAL,,,
925,17593236,3,product containing glimepiride,glimepiride,,2,,37,2,,,,,,CHEMICAL,,,
926,17593236,3,product containing glimepiride,glimepiride,,3,,47,3,,,,,,CHEMICAL,,,
927,17593236,3,metformine,metformin,True,4,16.34065055847168,55,4,[3],,,,,CHEMICAL,,,1.0
928,17593236,4,product containing sitagliptin,sitagliptin,False,1,9.547677040100098,29,1,[],,,,,CHEMICAL,,,0.0
929,17593236,5,,,False,,,,,,,,,,,,,
930,17593236,6,product containing sitagliptin,sitagliptin,,1,,15,1,,,,,,CHEMICAL,,,
931,17593236,6,product containing glimepiride,glimepiride,,2,,99,2,,,,,,CHEMICAL,,,
932,17593236,6,metformine,metformin,False,3,7.895256996154785,111,3,[],,,,,CHEMICAL,,,0.0
933,17593236,7,product containing glimepiride,glimepiride,,1,,20,1,,,,,,CHEMICAL,,,
934,17593236,7,product containing sitagliptin,sitagliptin,False,2,4.26515007019043,73,2,[],,,,,CHEMICAL,,,0.0
935,17593236,8,product containing glimepiride,glimepiride,,1,,7,1,,,,,,CHEMICAL,,,
936,17593236,8,product containing glimepiride,glimepiride,,2,,29,2,,,,,,CHEMICAL,,,
937,17593236,8,metformine,metformin,False,3,17.696941375732422,46,3,[],,,,,CHEMICAL,,,0.0
938,17593236,9,pioglitazone product,pioglitazone,True,1,9.903520584106445,27,1,[8],,,,,CHEMICAL,,,1.0
939,17593236,10,,,False,,,,,,,,,,,,,
940,17593236,11,,,False,,,,,,,,,,,,,
941,17593236,12,product containing sitagliptin,sitagliptin,False,1,9.124385833740234,17,1,[],,,,,CHEMICAL,,,0.0
942,17593236,13,product containing sitagliptin,sitagliptin,False,1,8.575868606567383,4,1,[],,,,,CHEMICAL,,,0.0
943,17593236,14,product containing glimepiride,glimepiride,,1,,6,1,,,,,,CHEMICAL,,,
944,17593236,14,metformine,metformin,,2,,14,2,,,,,,CHEMICAL,,,
945,17593236,14,product containing sitagliptin,sitagliptin,,3,,18,3,,,,,,CHEMICAL,,,
946,17593236,14,product containing glimepiride,glimepiride,False,4,8.483219146728516,56,4,[],,,,,CHEMICAL,,,0.0
947,17593236,15,product containing sitagliptin,sitagliptin,False,1,5.716336250305176,3,1,[],,,,,CHEMICAL,,,0.0
948,17593236,16,product containing sitagliptin,sitagliptin,False,1,2.4312264919281006,14,1,[],,,,,CHEMICAL,,,0.0
949,17593236,17,product containing sitagliptin,sitagliptin,,1,,3,1,,,,,,CHEMICAL,,,
950,17593236,17,product containing sitagliptin,sitagliptin,False,2,11.73769760131836,48,2,[],,,,,CHEMICAL,,,0.0
951,17593236,18,product containing sitagliptin,sitagliptin,False,1,7.838155746459961,28,1,[],,,,,CHEMICAL,,,0.0
952,17593236,19,product containing sitagliptin,sitagliptin,False,1,7.118350505828857,6,1,[],,,,,CHEMICAL,,,0.0
953,17593236,20,product containing sitagliptin,sitagliptin,,1,,2,1,,,,,,CHEMICAL,,,
954,17593236,20,diabetes type 2,diabetes,,2,,30,2,,,,,,DISEASE,,,
955,17593236,20,product containing glimepiride,glimepiride,,3,,41,3,,,,,,CHEMICAL,,,
956,17593236,20,product containing glimepiride,glimepiride,,4,,49,4,,,,,,CHEMICAL,,,
957,17593236,20,metformine,metformin,True,5,5.755434036254883,57,5,[18],,,,,CHEMICAL,,,2.0
958,17593236,21,product containing sitagliptin,sitagliptin,,1,,3,1,,,,,,CHEMICAL,,,
959,17593236,21,product containing glimepiride,glimepiride,False,2,3.5009613037109375,31,2,[],,,,,CHEMICAL,,,0.0
960,17593236,22,,,False,,,,,,,,,,,,,
961,24639432,0,,,False,,,,,,,,,,,,,
962,24639432,1,,,False,,,,,,,,,,,,,
963,24639432,2,lixisenatide product,lixisenatide,,1,,0,1,,,,,,CHEMICAL,,,
964,24639432,2,t2dm - diabetes mellitus type 2,diabetes mellitus,,2,,20,2,,,,,,DISEASE,,,
965,24639432,2,metformine,metformin,,3,,32,3,,,,,,CHEMICAL,,,
966,24639432,2,sulphonylurea,sulfonylurea,True,4,29.035079956054688,38,4,[2],,,,,CHEMICAL,,,3.0
967,24639432,3,,,False,,,,,,,,,,,,,
968,24639432,4,lixisenatide product,lixisenatide,True,1,11.308238983154297,27,1,[4],,,,,CHEMICAL,,,1.0
969,24639432,5,lixisenatide product,lixisenatide,True,1,8.872268676757812,25,1,[5],,,,,CHEMICAL,,,2.0
970,24639432,6,,,False,,,,,,,,,,,,,
971,24639432,7,,,False,,,,,,,,,,,,,
972,24639432,8,lixisenatide product,lixisenatide,False,1,6.490882873535156,0,1,[],,,,,CHEMICAL,,,0.0
973,24639432,9,lixisenatide product,lixisenatide,False,1,2.9842348098754883,5,1,[],,,,,CHEMICAL,,,0.0
974,24639432,10,lixisenatide product,lixisenatide,False,1,19.444690704345703,0,1,[],,,,,CHEMICAL,,,0.0
975,24639432,11,loss weight,weight loss,,1,,5,1,,,,,,DISEASE,,,
976,24639432,11,lixisenatide product,lixisenatide,False,2,17.764976501464844,24,2,[],,,,,CHEMICAL,,,0.0
977,24639432,12,lixisenatide product,lixisenatide,False,1,10.471632957458496,19,1,[],,,,,CHEMICAL,,,0.0
978,24639432,13,lixisenatide product,lixisenatide,,1,,7,1,,,,,,CHEMICAL,,,
979,24639432,13,nauseas,nausea,True,2,9.96096420288086,15,2,[12],,,,,DISEASE,,,2.0
980,24639432,14,lixisenatide product,lixisenatide,False,1,5.9687371253967285,19,1,[],,,,,CHEMICAL,,,0.0
981,24639432,15,t2dm - diabetes mellitus type 2,diabetes mellitus,,1,,8,1,,,,,,DISEASE,,,
982,24639432,15,lixisenatide product,lixisenatide,False,2,6.007631301879883,30,2,[],,,,,CHEMICAL,,,0.0
983,24639432,17,,,False,,,,,,,,,,,,,
984,23082447,0,,,False,,,,,,,,,,,,,
985,23082447,1,,,False,,,,,,,,,,,,,
986,23082447,2,cabergoline product,cabergoline,False,1,22.128013610839844,0,1,[],,,,,CHEMICAL,,,0.0
987,23082447,3,,,False,,,,,,,,,,,,,
988,23082447,4,bromocriptin,bromocriptine,,1,,44,1,,,,,,CHEMICAL,,,
989,23082447,4,diabetes type 2,diabetes,False,2,0.12778854370117188,57,2,[],,,,,DISEASE,,,0.0
990,23082447,5,cabergoline product,cabergoline,,1,,14,1,,,,,,CHEMICAL,,,
991,23082447,5,diabetics,diabetic,,2,,22,2,,,,,,DISEASE,,,
992,23082447,5,diabetes type 2,diabetes,,3,,51,3,,,,,,DISEASE,,,
993,23082447,5,sulphonylurea,sulfonylurea,,4,,66,4,,,,,,CHEMICAL,,,
994,23082447,5,metformine,metformin,,5,,72,5,,,,,,CHEMICAL,,,
995,23082447,5,pioglitazone product,pioglitazone,True,6,18.578725814819336,76,6,[5],,,,,CHEMICAL,,,1.0
996,23082447,6,cabergoline product,cabergoline,False,1,11.924029350280762,12,1,[],,,,,CHEMICAL,,,0.0
997,23082447,7,,,False,,,,,,,,,,,,,
998,23082447,8,cabergoline product,cabergoline,False,1,6.513306617736816,29,1,[],,,,,CHEMICAL,,,0.0
999,23082447,9,cabergoline product,cabergoline,False,1,1.452545166015625,32,1,[],,,,,CHEMICAL,,,0.0
1000,23082447,10,cabergoline product,cabergoline,False,1,17.498760223388672,6,1,[],,,,,CHEMICAL,,,0.0
1001,23082447,11,cabergoline product,cabergoline,False,1,11.326376914978027,2,1,[],,,,,CHEMICAL,,,0.0
1002,23082447,12,,,False,,,,,,,,,,,,,
1003,23082447,13,,,False,,,,,,,,,,,,,
1004,28345792,0,,,False,,,,,,,,,,,,,
1005,28345792,1,,,False,,,,,,,,,,,,,
1006,28345792,3,diabetes type 2,diabetes,False,1,0.044467758387327194,24,1,[],,,,,DISEASE,,,0.0
1007,28345792,4,,,False,,,,,,,,,,,,,
1008,28345792,5,,,False,,,,,,,,,,,,,
1009,28345792,6,,,False,,,,,,,,,,,,,
